iter	Passed	Remaining
4781	36943	5546
4782	36952	5539
4783	36960	5531
4784	36969	5524
4785	36977	5516
4786	36986	5508
4787	36995	5501
4788	37004	5493
4789	37013	5486
4790	37022	5478
4791	37030	5471
4792	37038	5463
4793	37047	5455
4794	37056	5448
4795	37064	5440
4796	37074	5433
4797	37079	5425
4798	37087	5417
4799	37095	5409
4800	37101	5401
4801	37106	5393
4802	37115	5386
4803	37122	5378
4804	37130	5370
4805	37138	5362
4806	37147	5355
4807	37152	5347
4808	37160	5339
4809	37168	5331
4810	37176	5324
4811	37181	5316
4812	37190	5308
4813	37201	5301
4814	37211	5293
4815	37217	5285
4816	37226	5278
4817	37232	5270
4818	37237	5262
4819	37242	5254
4820	37250	5246
4821	37259	5238
4822	37268	5231
4823	37276	5223
4824	37285	5216
4825	37294	5208
4826	37303	5201
4827	37311	5193
4828	37321	5185
4829	37329	5178
4830	37337	5170
4831	37342	5162
4832	37351	5154
4833	37356	5146
4834	37363	5138
4835	37371	5131
4836	37378	5123
4837	37384	5115
4838	37393	5107
4839	37397	5099
4840	37406	5092
4841	37413	5084
4842	37421	5076
4843	37426	5068
4844	37432	5060
4845	37438	5052
4846	37446	5044
4847	37455	5037
4848	37462	5029
4849	37471	5021
4850	37479	5014
4851	37488	5006
4852	37495	4998
4853	37504	4991
4854	37512	4983
4855	37521	4976
4856	37529	4968
4857	37538	4960
4858	37547	4953
4859	37555	4945
4860	37564	4938
4861	37572	4930
4862	37582	4922
4863	37590	4915
4864	37599	4907
4865	37608	4900
4866	37615	4892
4867	37624	4884
4868	37632	4876
4869	37640	4869
4870	37648	4861
4871	37657	4854
4872	37665	4846
4873	37674	4838
4874	37682	4831
4875	37690	4823
4876	37698	4815
4877	37708	4808
4878	37716	4800
4879	37724	4792
4880	37733	4785
4881	37741	4777
4882	37750	4770
4883	37759	4762
4884	37767	4754
4885	37775	4747
4886	37784	4739
4887	37792	4731
4888	37801	4724
4889	37809	4716
4890	37817	4708
4891	37825	4701
4892	37834	4693
4893	37842	4685
4894	37851	4678
4895	37859	4670
4896	37867	4662
4897	37874	4655
4898	37882	4647
4899	37891	4639
4900	37898	4631
4901	37906	4624
4902	37913	4616
4903	37922	4608
4904	37930	4601
4905	37938	4593
4906	37947	4585
4907	37955	4578
4908	37963	4570
4909	37972	4562
4910	37980	4555
4911	37989	4547
4912	37997	4539
4913	38004	4532
4914	38013	4524
4915	38021	4516
4916	38029	4509
4917	38037	4501
4918	38045	4493
4919	38053	4485
4920	38061	4478
4921	38068	4470
4922	38076	4462
4923	38085	4455
4924	38093	4447
4925	38101	4439
4926	38108	4431
4927	38114	4424
4928	38123	4416
4929	38132	4408
4930	38141	4401
4931	38150	4393
4932	38158	4386
4933	38167	4378
4934	38175	4370
4935	38183	4362
4936	38192	4355
4937	38200	4347
4938	38208	4339
4939	38217	4332
4940	38224	4324
4941	38232	4316
4942	38240	4309
4943	38249	4301
4944	38257	4293
4945	38266	4286
4946	38273	4278
4947	38281	4270
4948	38288	4262
4949	38297	4255
4950	38305	4247
4951	38313	4239
4952	38321	4232
4953	38328	4224
4954	38336	4216
4955	38344	4208
4956	38352	4201
4957	38360	4193
4958	38367	4185
4959	38373	4177
4960	38382	4170
4961	38390	4162
4962	38398	4154
4963	38406	4146
4964	38414	4139
4965	38422	4131
4966	38430	4123
4967	38438	4116
4968	38447	4108
4969	38455	4100
4970	38463	4093
4971	38471	4085
4972	38480	4077
4973	38488	4070
4974	38496	4062
4975	38504	4054
4976	38513	4047
4977	38520	4039
4978	38529	4031
4979	38537	4024
4980	38543	4016
4981	38551	4008
4982	38560	4000
4983	38568	3993
4984	38575	3985
4985	38582	3977
4986	38590	3969
4987	38596	3961
4988	38602	3953
4989	38610	3946
4990	38619	3938
4991	38627	3930
4992	38635	3923
4993	38643	3915
4994	38652	3907
4995	38660	3900
4996	38666	3892
4997	38674	3884
4998	38682	3876
4999	38690	3869
5000	38696	3861
5001	38705	3853
5002	38713	3845
5003	38719	3837
5004	38725	3830
5005	38733	3822
5006	38742	3814
5007	38751	3807
5008	38759	3799
5009	38768	3791
5010	38777	3784
5011	38785	3776
5012	38794	3768
5013	38803	3761
5014	38811	3753
5015	38817	3745
5016	38826	3737
5017	38833	3730
5018	38841	3722
5019	38849	3714
5020	38857	3706
5021	38865	3699
5022	38873	3691
5023	38882	3683
5024	38890	3676
5025	38899	3668
5026	38908	3660
5027	38916	3653
5028	38924	3645
5029	38933	3637
5030	38942	3630
5031	38950	3622
5032	38959	3614
5033	38967	3607
5034	38976	3599
5035	38983	3591
5036	38991	3584
5037	39000	3576
5038	39008	3568
5039	39016	3561
5040	39024	3553
5041	39032	3545
5042	39039	3537
5043	39048	3530
5044	39056	3522
5045	39063	3514
5046	39071	3506
5047	39079	3499
5048	39087	3491
5049	39095	3483
5050	39103	3476
5051	39111	3468
5052	39120	3460
5053	39128	3452
5054	39136	3445
5055	39144	3437
5056	39152	3429
5057	39161	3422
5058	39168	3414
5059	39177	3406
5060	39184	3398
5061	39192	3391
5062	39200	3383
5063	39209	3375
5064	39217	3368
5065	39224	3360
5066	39232	3352
5067	39241	3344
5068	39250	3337
5069	39258	3329
5070	39267	3321
5071	39276	3314
5072	39285	3306
5073	39293	3298
5074	39302	3291
5075	39311	3283
5076	39319	3275
5077	39327	3268
5078	39335	3260
5079	39344	3252
5080	39352	3245
5081	39360	3237
5082	39367	3229
5083	39376	3221
5084	39384	3214
5085	39393	3206
5086	39401	3198
5087	39409	3191
5088	39415	3183
5089	39424	3175
5090	39432	3167
5091	39441	3160
5092	39449	3152
5093	39457	3144
5094	39465	3137
5095	39473	3129
5096	39479	3121
5097	39486	3113
5098	39495	3106
5099	39503	3098
5100	39511	3090
5101	39520	3082
5102	39529	3075
5103	39535	3067
5104	39543	3059
5105	39552	3052
5106	39559	3044
5107	39564	3036
5108	39573	3028
5109	39581	3020
5110	39590	3013
5111	39598	3005
5112	39606	2997
5113	39613	2990
5114	39622	2982
5115	39630	2974
5116	39638	2966
5117	39646	2959
5118	39653	2951
5119	39661	2943
5120	39670	2935
5121	39676	2928
5122	39683	2920
5123	39691	2912
5124	39698	2904
5125	39703	2896
5126	39712	2889
5127	39717	2881
5128	39725	2873
5129	39731	2865
5130	39739	2857
5131	39747	2850
5132	39756	2842
5133	39764	2834
5134	39772	2827
5135	39778	2819
5136	39786	2811
5137	39793	2803
5138	39798	2795
5139	39803	2787
5140	39809	2779
5141	39816	2772
5142	39821	2764
5143	39830	2756
5144	39838	2748
5145	39846	2741
5146	39856	2733
5147	39877	2726
5148	39891	2719
5149	39900	2711
5150	39908	2703
5151	39919	2696
5152	39928	2688
5153	39937	2681
5154	39943	2673
5155	39953	2665
5156	39964	2658
5157	39973	2650
5158	39984	2642
5159	39993	2635
5160	40001	2627
5161	40010	2619
5162	40015	2611
5163	40023	2604
5164	40032	2596
5165	40039	2588
5166	40046	2580
5167	40055	2573
5168	40060	2565
5169	40069	2557
5170	40074	2549
5171	40083	2542
5172	40091	2534
5173	40097	2526
5174	40102	2518
5175	40111	2510
5176	40116	2502
5177	40123	2495
5178	40131	2487
5179	40140	2479
5180	40148	2472
5181	40153	2464
5182	40159	2456
5183	40164	2448
5184	40172	2440
5185	40177	2432
5186	40185	2424
5187	40193	2417
5188	40201	2409
5189	40209	2401
5190	40217	2393
5191	40225	2386
5192	40230	2378
5193	40236	2370
5194	40245	2362
5195	40253	2355
5196	40262	2347
5197	40270	2339
5198	40277	2331
5199	40283	2324
5200	40290	2316
5201	40299	2308
5202	40307	2300
5203	40315	2293
5204	40323	2285
5205	40331	2277
5206	40336	2269
5207	40344	2262
5208	40349	2254
5209	40358	2246
5210	40365	2238
5211	40370	2230
5212	40376	2222
5213	40384	2215
5214	40389	2207
5215	40396	2199
5216	40401	2191
5217	40409	2183
5218	40417	2176
5219	40426	2168
5220	40434	2160
5221	40440	2152
5222	40448	2145
5223	40456	2137
5224	40464	2129
5225	40473	2122
5226	40478	2114
5227	40486	2106
5228	40494	2098
5229	40502	2090
5230	40510	2083
5231	40519	2075
5232	40527	2067
5233	40532	2059
5234	40541	2052
5235	40549	2044
5236	40557	2036
5237	40565	2029
5238	40573	2021
5239	40582	2013
5240	40590	2005
5241	40598	1998
5242	40607	1990
5243	40615	1982
5244	40623	1975
5245	40631	1967
5246	40640	1959
5247	40648	1951
5248	40656	1944
5249	40664	1936
5250	40672	1928
5251	40681	1920
5252	40690	1913
5253	40699	1905
5254	40707	1897
5255	40716	1890
5256	40725	1882
5257	40733	1874
5258	40742	1867
5259	40751	1859
5260	40758	1851
5261	40766	1843
5262	40775	1836
5263	40782	1828
5264	40790	1820
5265	40798	1812
5266	40807	1805
5267	40815	1797
5268	40823	1789
5269	40832	1782
5270	40841	1774
5271	40849	1766
5272	40857	1758
5273	40866	1751
5274	40871	1743
5275	40879	1735
5276	40887	1727
5277	40895	1720
5278	40904	1712
5279	40912	1704
5280	40920	1696
5281	40928	1689
5282	40937	1681
5283	40944	1673
5284	40952	1666
5285	40961	1658
5286	40969	1650
5287	40977	1642
5288	40985	1635
5289	40993	1627
5290	41001	1619
5291	41009	1611
5292	41014	1604
5293	41023	1596
5294	41028	1588
5295	41036	1580
5296	41045	1572
5297	41053	1565
5298	41059	1557
5299	41065	1549
5300	41074	1541
5301	41082	1534
5302	41090	1526
5303	41096	1518
5304	41104	1510
5305	41112	1503
5306	41120	1495
5307	41126	1487
5308	41134	1479
5309	41142	1472
5310	41147	1464
5311	41152	1456
5312	41160	1448
5313	41169	1441
5314	41177	1433
5315	41186	1425
5316	41195	1417
5317	41202	1410
5318	41210	1402
5319	41216	1394
5320	41224	1386
5321	41232	1379
5322	41240	1371
5323	41245	1363
5324	41250	1355
5325	41259	1347
5326	41267	1340
5327	41275	1332
5328	41283	1324
5329	41290	1316
5330	41295	1309
5331	41303	1301
5332	41309	1293
5333	41317	1285
5334	41326	1278
5335	41331	1270
5336	41336	1262
5337	41343	1254
5338	41348	1246
5339	41357	1239
5340	41365	1231
5341	41373	1223
5342	41381	1215
5343	41390	1208
5344	41398	1200
5345	41403	1192
5346	41409	1184
5347	41417	1177
5348	41423	1169
5349	41431	1161
5350	41439	1153
5351	41448	1146
5352	41453	1138
5353	41462	1130
5354	41470	1122
5355	41478	1115
5356	41487	1107
5357	41494	1099
5358	41502	1091
5359	41509	1084
5360	41514	1076
5361	41520	1068
5362	41525	1060
5363	41533	1053
5364	41542	1045
5365	41550	1037
5366	41558	1029
5367	41563	1022
5368	41570	1014
5369	41576	1006
5370	41582	998
5371	41587	990
5372	41592	983
5373	41597	975
5374	41603	967
5375	41608	959
5376	41614	951
5377	41619	944
5378	41627	936
5379	41635	928
5380	41644	920
5381	41652	913
5382	41660	905
5383	41667	897
5384	41675	890
5385	41680	882
5386	41688	874
5387	41697	866
5388	41702	858
5389	41710	851
5390	41718	843
5391	41726	835
5392	41735	828
5393	41743	820
5394	41752	812
5395	41760	804
5396	41769	797
5397	41774	789
5398	41783	781
5399	41791	773
5400	41799	766
5401	41807	758
5402	41816	750
5403	41821	742
5404	41828	735
5405	41836	727
5406	41844	719
5407	41849	711
5408	41854	704
5409	41863	696
5410	41871	688
5411	41879	680
5412	41884	673
5413	41892	665
5414	41900	657
5415	41909	649
5416	41916	642
5417	41925	634
5418	41933	626
5419	41940	619
5420	41946	611
5421	41951	603
5422	41960	595
5423	41968	588
5424	41976	580
5425	41981	572
5426	41989	564
5427	41998	557
5428	42006	549
5429	42011	541
5430	42020	533
5431	42025	526
5432	42033	518
5433	42041	510
5434	42050	502
5435	42055	495
5436	42063	487
5437	42070	479
5438	42078	471
5439	42086	464
5440	42091	456
5441	42099	448
5442	42107	440
5443	42115	433
5444	42120	425
5445	42126	417
5446	42132	409
5447	42140	402
5448	42148	394
5449	42154	386
5450	42159	378
5451	42165	371
5452	42173	363
5453	42181	355
5454	42186	348
5455	42191	340
5456	42196	332
5457	42205	324
5458	42210	317
5459	42219	309
5460	42227	301
5461	42235	293
5462	42243	286
5463	42252	278
5464	42257	270
5465	42266	262
5466	42274	255
5467	42279	247
5468	42284	239
5469	42293	231
5470	42298	224
5471	42306	216
5472	42314	208
5473	42319	201
5474	42325	193
5475	42333	185
5476	42341	177
5477	42350	170
5478	42357	162
5479	42365	154
5480	42374	146
5481	42382	139
5482	42390	131
5483	42398	123
5484	42407	115
5485	42413	108
5486	42422	100
5487	42429	92
5488	42437	85
5489	42445	77
5490	42452	69
5491	42458	61
5492	42467	54
5493	42475	46
5494	42483	38
5495	42489	30
5496	42498	23
5497	42506	15
5498	42514	7
5499	42524	0
