iter	RMSE
4784	29088988.54
4785	29088891.65
4786	29088040.19
4787	29088035.78
4788	29087959.45
4789	29087216.6
4790	29087212.19
4791	29087182.83
4792	29087094.75
4793	29087094.75
4794	29087094.75
4795	29087085.94
4796	29087084.47
4797	29086576.5
4798	29086576.5
4799	29086570.63
4800	29086491.35
4801	29078350.89
4802	29071064.54
4803	29071066.01
4804	29070792.79
4805	29069107.88
4806	29068050.18
4807	29068048.71
4808	29067741.67
4809	29067738.73
4810	29067737.26
4811	29067666.75
4812	29065598.21
4813	29065596.74
4814	29065586.45
4815	29064462.5
4816	29064446.34
4817	29064447.81
4818	29063325.29
4819	29063323.82
4820	29063315
4821	29063310.59
4822	29063309.12
4823	29061758.97
4824	29061751.62
4825	29061748.68
4826	29061731.05
4827	29061731.05
4828	29061723.7
4829	29061686.97
4830	29061682.56
4831	29061681.09
4832	29059503.38
4833	29059504.85
4834	29059027.26
4835	29058717.19
4836	29058712.78
4837	29054819.72
4838	29054819.72
4839	29054813.84
4840	29054775.63
4841	29054640.41
4842	29054637.47
4843	29054633.07
4844	29054615.43
4845	29054612.49
4846	29054580.15
4847	29054563.99
4848	29054524.3
4849	29054524.3
4850	29054405.25
4851	29054128.94
4852	29054128.94
4853	29054127.47
4854	29054126
4855	29054086.32
4856	29054045.16
4857	29054045.16
4858	29050508.68
4859	29050489.57
4860	29050491.04
4861	29050476.34
4862	29050474.87
4863	29050460.17
4864	29050170.59
4865	29050122.08
4866	29050117.67
4867	29050117.67
4868	29050083.86
4869	29050083.86
4870	29050080.92
4871	29049390.02
4872	29049388.55
4873	29049385.61
4874	29049385.61
4875	29049348.86
4876	29049348.86
4877	29049322.4
4878	29049322.4
4879	29049322.4
4880	29049320.93
4881	29049320.93
4882	29049310.64
4883	29049310.64
4884	29049310.64
4885	29047224.62
4886	29047151.12
4887	29046201.4
4888	29046196.99
4889	29046196.99
4890	29046192.58
4891	29033622.86
4892	29033619.92
4893	29033618.45
4894	29033616.98
4895	29033611.1
4896	28994994.42
4897	28994992.95
4898	28994982.64
4899	28994979.69
4900	28994969.38
4901	28994966.44
4902	28994962.02
4903	28994954.65
4904	28994274.23
4905	28994271.28
4906	28992777.82
4907	28992349.21
4908	28992337.43
4909	28992330.07
4910	28992316.81
4911	28992303.55
4912	28990746.66
4913	28990737.82
4914	28990736.34
4915	28990564
4916	28990558.11
4917	28990519.82
4918	28990282.66
4919	28985777.87
4920	28985773.45
4921	28985770.5
4922	28985757.24
4923	28985742.51
4924	28985741.04
4925	28985741.04
4926	28985095.75
4927	28985073.65
4928	28985064.81
4929	28985042.71
4930	28984949.9
4931	28984927.8
4932	28984892.44
4933	28984889.49
4934	28984880.65
4935	28984879.18
4936	28984858.56
4937	28984736.27
4938	28984724.49
4939	28984715.65
4940	28984605.15
4941	28984597.78
4942	28984593.36
4943	28984590.42
4944	28984588.94
4945	28984513.81
4946	28984416.57
4947	28983933.32
4948	28983931.85
4949	28983766.83
4950	28983741.79
4951	28983728.53
4952	28983672.54
4953	28983669.59
4954	28983663.7
4955	28983646.02
4956	28983625.39
4957	28983607.71
4958	28983445.65
4959	28983444.17
4960	28983441.23
4961	28983436.81
4962	28983439.75
4963	28983373.45
4964	28983354.3
4965	28983352.82
4966	28983351.35
4967	28983349.88
4968	28983346.93
4969	28983317.46
4970	28982928.49
4971	28982919.65
4972	28982893.13
4973	28978944.21
4974	28978944.21
4975	28978941.26
4976	28978942.73
4977	28978932.42
4978	28978932.42
4979	28978829.27
4980	28978829.27
4981	28978609.7
4982	28978574.34
4983	28978569.92
4984	28978525.71
4985	28978525.71
4986	28978522.76
4987	28978518.34
4988	28978518.34
4989	28978412.24
4990	28978409.29
4991	28978397.5
4992	28978325.3
4993	28978036.47
4994	28977687.22
4995	28977581.11
4996	28969043
4997	28969041.53
4998	28969015
4999	28968729.02
5000	28968616.99
5001	28968616.99
5002	28968389.98
5003	28968382.61
5004	28968317.75
5005	28968311.85
5006	28968180.65
5007	28968180.65
5008	28968177.7
5009	28968173.28
5010	28968143.8
5011	28968133.48
5012	28968064.2
5013	28968002.28
5014	28967296.16
5015	28967281.42
5016	28965404.74
5017	28965403.26
5018	28965361.98
5019	28965336.92
5020	28965289.74
5021	28963869.98
5022	28963862.61
5023	28963856.71
5024	28963850.82
5025	28963802.16
5026	28961410.67
5027	28961410.67
5028	28961339.89
5029	28958737.33
5030	28958738.8
5031	28958735.85
5032	28958691.61
5033	28958688.66
5034	28958668.02
5035	28958604.61
5036	28958600.19
5037	28958595.76
5038	28958134.2
5039	28958117.98
5040	28958048.68
5041	28955708.32
5042	28955599.19
5043	28955454.66
5044	28954990.1
5045	28954985.68
5046	28954906.04
5047	28953640.63
5048	28953441.52
5049	28953317.63
5050	28953310.26
5051	28953276.34
5052	28953274.86
5053	28953268.96
5054	28953171.62
5055	28953167.19
5056	28953167.19
5057	28953100.82
5058	28953025.6
5059	28953010.86
5060	28953006.43
5061	28944424.19
5062	28944419.76
5063	28944390.26
5064	28940357.87
5065	28940351.97
5066	28940350.49
5067	28940329.84
5068	28940312.13
5069	28940281.14
5070	28940278.19
5071	28940242.78
5072	28940241.3
5073	28940238.35
5074	28940230.98
5075	28940226.55
5076	28940223.6
5077	28939907.83
5078	28939628.94
5079	28939624.52
5080	28939621.57
5081	28939434.17
5082	28939429.74
5083	28939425.31
5084	28936844.39
5085	28936845.86
5086	28936844.39
5087	28936831.11
5088	28936828.15
5089	28936789.79
5090	28936677.63
5091	28934804.86
5092	28934800.44
5093	28934797.49
5094	28934683.85
5095	28934680.89
5096	28934570.21
5097	28934272.09
5098	28934272.09
5099	28934217.48
5100	28933383.61
5101	28933379.18
5102	28933368.85
5103	28933053
5104	28933051.53
5105	28933047.1
5106	28933047.1
5107	28933027.91
5108	28933011.68
5109	28924517.99
5110	28924509.13
5111	28924506.18
5112	28924450.08
5113	28923716.32
5114	28923714.84
5115	28923646.93
5116	28923624.78
5117	28923624.78
5118	28923584.92
5119	28922244.32
5120	28922236.93
5121	28922232.51
5122	28922231.03
5123	28915956.83
5124	28915955.35
5125	28915955.35
5126	28915953.87
5127	28915952.4
5128	28915918.43
5129	28915916.96
5130	28915912.52
5131	28915912.52
5132	28915912.52
5133	28915909.57
5134	28915803.24
5135	28915800.29
5136	28915801.77
5137	28915744.17
5138	28915741.22
5139	28915742.69
5140	28915736.79
5141	28915735.31
5142	28915708.73
5143	28902783.81
5144	28902501.62
5145	28902497.18
5146	28902497.18
5147	28902497.18
5148	28902497.18
5149	28902497.18
5150	28902473.55
5151	28902448.43
5152	28900988.64
5153	28900970.91
5154	28900397.61
5155	28900258.72
5156	28900152.33
5157	28900147.9
5158	28899991.27
5159	28899924.78
5160	28899921.83
5161	28899617.44
5162	28899615.96
5163	28899318.96
5164	28899282.01
5165	28899274.63
5166	28899258.37
5167	28899160.85
5168	28899156.41
5169	28899013.08
5170	28899011.6
5171	28898852.02
5172	28893243.74
5173	28893240.78
5174	28893240.78
5175	28893184.62
5176	28893082.64
5177	28892557.96
5178	28892552.05
5179	28892351.04
5180	28892250.54
5181	28892247.58
5182	28892172.2
5183	28889344.64
5184	28889236.73
5185	28889223.43
5186	28889017.97
5187	28889016.49
5188	28889010.58
5189	28889007.62
5190	28861935.6
5191	28861935.6
5192	28861917.84
5193	28861740.3
5194	28861741.78
5195	28861741.78
5196	28861738.82
5197	28861587.9
5198	28861579.02
5199	28861577.54
5200	28861579.02
5201	28861333.41
5202	28861333.41
5203	28861321.58
5204	28860746.01
5205	28860701.62
5206	28860698.66
5207	28860695.7
5208	28860688.31
5209	28860677.95
5210	28860487.08
5211	28860410.14
5212	28860309.52
5213	28860294.73
5214	28860291.77
5215	28860293.25
5216	28860189.67
5217	28860164.52
5218	28860139.36
5219	28860134.92
5220	28860130.49
5221	28860129.01
5222	28860126.05
5223	28860120.13
5224	28860117.17
5225	28860055.02
5226	28859991.4
5227	28859988.44
5228	28859976.6
5229	28859973.64
5230	28859963.28
5231	28859955.89
5232	28859732.46
5233	28859603.73
5234	28857557.26
5235	28857555.78
5236	28857551.35
5237	28856881
5238	28856703.42
5239	28856700.46
5240	28856661.98
5241	28856654.59
5242	28856626.47
5243	28856623.51
5244	28856602.79
5245	28855793.31
5246	28855747.44
5247	28855745.96
5248	28855612.77
5249	28855572.81
5250	28845322.82
5251	28845185.14
5252	28845149.61
5253	28845151.09
5254	28845148.13
5255	28845137.77
5256	28845097.8
5257	28845031.18
5258	28845022.3
5259	28845022.3
5260	28844890.54
5261	28844889.06
5262	28844883.14
5263	28844880.18
5264	28844877.22
5265	28844834.28
5266	28844818
5267	28844758.78
5268	28844746.94
5269	28844741.02
5270	28844726.21
5271	28844723.25
5272	28844721.77
5273	28844723.25
5274	28844718.81
5275	28844579.65
5276	28844578.17
5277	28844572.25
5278	28844031.88
5279	28844031.88
5280	28842370.74
5281	28842370.74
5282	28842358.9
5283	28842358.9
5284	28842355.93
5285	28841572.71
5286	28840666.57
5287	28840656.2
5288	28840656.2
5289	28840657.68
5290	28840562.92
5291	28840554.04
5292	28840554.04
5293	28840552.56
5294	28840545.15
5295	28840545.15
5296	28840519.98
5297	28840518.5
5298	28840519.98
5299	28840496.29
5300	28840496.29
5301	28840188.31
5302	28840186.83
5303	28840108.36
5304	28840099.47
5305	28840097.99
5306	28834907.76
5307	28834888.51
5308	28834795.21
5309	28834780.4
5310	28834770.03
5311	28834770.03
5312	28834749.3
5313	28834664.89
5314	28834624.9
5315	28834073.98
5316	28834044.36
5317	28833527.49
5318	28833518.61
5319	28832161.97
5320	28830971.15
5321	28830969.67
5322	28825487.44
5323	28825426.7
5324	28825374.85
5325	28825365.96
5326	28825102.27
5327	28825100.78
5328	28825077.08
5329	28821671.04
5330	28821669.55
5331	28821663.63
5332	28821657.7
5333	28821604.36
5334	28821589.55
5335	28821580.66
5336	28821579.18
5337	28821580.66
5338	28821571.77
5339	28821490.28
5340	28821450.27
5341	28819497.42
5342	28819110.68
5343	28811149.61
5344	28811142.19
5345	28811142.19
5346	28811140.71
5347	28810273.63
5348	28810272.15
5349	28810269.19
5350	28810270.67
5351	28810267.71
5352	28810258.81
5353	28809922.35
5354	28809923.83
5355	28799761.38
5356	28799721.35
5357	28785656.99
5358	28785625.84
5359	28785616.94
5360	28785613.97
5361	28785600.62
5362	28785551.67
5363	28784849.97
5364	28784790.63
5365	28784789.15
5366	28784786.18
5367	28784752.06
5368	28784480.57
5369	28783093.44
5370	28783094.92
5371	28783091.95
5372	28783087.5
5373	28783084.53
5374	28783083.05
5375	28782186.94
5376	28782183.97
5377	28781366.47
5378	28781362.01
5379	28781324.92
5380	28781320.47
5381	28781321.95
5382	28780468.82
5383	28770040.67
5384	28770036.22
5385	28770034.73
5386	28770034.73
5387	28770019.89
5388	28770018.4
5389	28770016.92
5390	28769959.03
5391	28769905.6
5392	28769905.6
5393	28769890.76
5394	28769869.98
5395	28769858.1
5396	28768971.97
5397	28768970.48
5398	28768966.03
5399	28768964.55
5400	28767331.73
5401	28767241.18
5402	28767224.85
5403	28767202.59
5404	28767126.88
5405	28767126.88
5406	28765372.23
5407	28765372.23
5408	28765366.29
5409	28765357.38
5410	28764598.78
5411	28764589.88
5412	28764580.97
5413	28764543.85
5414	28764533.46
5415	28764530.49
5416	28764526.04
5417	28764502.29
5418	28764434
5419	28764417.67
5420	28763958.93
5421	28763955.96
5422	28763866.89
5423	28763865.4
5424	28763862.43
5425	28763850.56
5426	28763843.13
5427	28763841.65
5428	28763840.16
5429	28763831.26
5430	28763369.54
5431	28763368.06
5432	28763368.06
5433	28763365.09
5434	28763363.6
5435	28763360.63
5436	28763322.03
5437	28761014.83
5438	28760958.41
5439	28760948.02
5440	28760918.32
5441	28760818.84
5442	28760749.06
5443	28760747.58
5444	28760740.15
5445	28760700.06
5446	28760694.12
5447	28760648.1
5448	28760633.25
5449	28759068.26
5450	28759050.44
5451	28759050.44
5452	28759040.05
5453	28757020.59
5454	28757020.59
5455	28756860.21
5456	28756829.03
5457	28756799.33
5458	28756788.93
5459	28756781.51
5460	28756441.45
5461	28756344.93
5462	28756340.47
5463	28756330.08
5464	28756327.11
5465	28756319.68
5466	28756318.2
5467	28756307.8
5468	28756279.59
5469	28752079.73
5470	28752011.41
5471	28752002.5
5472	28752001.01
5473	28751999.53
5474	28751993.58
5475	28751990.61
5476	28751989.13
5477	28750989.56
5478	28750625.67
5479	28750624.19
5480	28750591.51
5481	28750566.26
5482	28750560.32
5483	28750555.86
5484	28750555.86
5485	28750517.25
5486	28750440.01
5487	28750440.01
5488	28750437.04
5489	28750435.56
5490	28750429.61
5491	28750413.28
5492	28750401.39
5493	28750398.42
5494	28750393.97
5495	28750392.48
5496	28750392.48
5497	28750391
5498	28750388.03
5499	28750353.86
